date,fpo,produce,temperature,humidity,harvest_volume_kg,market_price,storage_days,storage_capacity_kg,storage_demand_kg,utilization_pct,spoilage_risk,future_market_price,storage_cost_per_kg,potential_revenue,decision
2025-08-01 23:00:00,FPO_Jaipur,Potato,26.14,34.21,584,20.65,11,1500,635.76,42.38,LOW,18.42,1.57,10755.6,SELL NOW
2025-08-02 00:00:00,FPO_Jaipur,Mango,34.26,60.23,711,63.59,8,2000,637.12,31.86,LOW,67.28,4.2,47836.34,SELL NOW
2025-08-02 01:00:00,FPO_Indore,Cabbage,33.6,81.73,1266,27.51,11,2000,970.36,48.52,MEDIUM,28.25,4.69,35759.4,SELL NOW
2025-08-02 02:00:00,FPO_Surat,Onion,29.73,61.99,1703,27.89,10,2500,1372.4,54.9,LOW,32.32,1.93,55034.68,STORE
2025-08-02 03:00:00,FPO_Nashik,Potato,21.69,67.39,1341,25.31,6,1000,1000.0,100.0,LOW,25.64,4.28,34379.85,SELL NOW
2025-08-02 04:00:00,FPO_Surat,Tomato,25.73,65.57,1794,22.14,1,1000,1000.0,100.0,LOW,16.47,3.37,29555.7,SELL NOW
2025-08-02 05:00:00,FPO_Ahmedabad,Mango,28.58,44.22,260,63.5,6,1500,428.32,28.55,LOW,69.7,2.5,18123.13,SELL NOW
2025-08-02 06:00:00,FPO_Karnal,Apple,36.73,91.36,752,104.34,7,1000,726.55,72.65,HIGH,103.63,4.72,77933.03,SELL NOW
2025-08-02 07:00:00,FPO_Nashik,Mango,17.31,58.89,387,61.38,13,2000,731.65,36.58,LOW,63.21,1.56,24461.63,SELL NOW
2025-08-02 08:00:00,FPO_Nashik,Cabbage,22.77,64.95,652,27.63,6,2500,730.1,29.2,LOW,30.97,2.46,20190.31,STORE
2025-08-02 09:00:00,FPO_Nagpur,Onion,34.77,55.17,1046,33.29,3,500,500.0,100.0,LOW,36.16,4.6,37820.49,SELL NOW
2025-08-02 10:00:00,FPO_Surat,Mango,36.16,82.07,386,65.24,11,2000,706.11,35.31,MEDIUM,53.39,3.18,20608.12,SELL NOW
2025-08-02 11:00:00,FPO_Indore,Apple,27.58,43.12,1137,103.71,9,2000,1095.52,54.78,LOW,98.74,3.6,112272.95,SELL NOW
2025-08-02 12:00:00,FPO_Nagpur,Tomato,37.23,84.53,1687,34.04,13,1500,1500.0,100.0,HIGH,35.65,4.12,60143.27,SELL NOW
2025-08-02 13:00:00,FPO_Nashik,Potato,23.6,60.44,1963,14.14,10,1000,1000.0,100.0,LOW,28.65,2.02,56246.13,STORE
2025-08-02 14:00:00,FPO_Nashik,Onion,18.94,57.0,363,30.66,10,500,500.0,100.0,LOW,29.0,2.25,10525.67,SELL NOW
2025-08-02 15:00:00,FPO_Nashik,Apple,32.74,55.58,1647,99.77,4,500,500.0,100.0,LOW,100.9,5.0,166182.38,SELL NOW
2025-08-02 16:00:00,FPO_Lucknow,Cabbage,35.77,92.13,301,25.76,5,1000,524.79,52.48,MEDIUM,35.49,2.33,10681.63,STORE
2025-08-02 17:00:00,FPO_Surat,Cabbage,35.67,40.93,1490,29.5,5,2500,1006.88,40.28,LOW,36.03,3.39,53678.42,STORE
2025-08-02 18:00:00,FPO_Karnal,Cabbage,22.82,56.98,1859,25.64,3,1000,1000.0,100.0,LOW,30.76,2.55,57187.25,STORE
2025-08-02 19:00:00,FPO_Karnal,Onion,29.2,45.64,1376,30.44,12,2500,1163.26,46.53,LOW,34.05,4.48,46851.81,STORE
2025-08-02 20:00:00,FPO_Nagpur,Mango,33.04,37.81,1652,62.34,2,500,500.0,100.0,LOW,55.82,4.87,92210.92,SELL NOW
2025-08-02 21:00:00,FPO_Nashik,Onion,29.81,84.58,890,22.47,8,1500,965.72,64.38,MEDIUM,17.57,1.99,15634.51,SELL NOW
2025-08-02 22:00:00,FPO_Karnal,Cabbage,36.68,64.59,1650,32.78,7,2000,1172.68,58.63,MEDIUM,31.2,3.6,51484.74,SELL NOW
2025-08-02 23:00:00,FPO_Jaipur,Apple,25.57,47.59,777,99.48,5,500,500.0,100.0,LOW,100.48,4.34,78073.34,SELL NOW
2025-08-03 00:00:00,FPO_Surat,Potato,27.58,77.44,810,29.39,13,500,500.0,100.0,HIGH,38.42,4.38,31119.21,SELL NOW
2025-08-03 01:00:00,FPO_Karnal,Potato,29.42,58.99,735,17.73,1,500,193.46,38.69,LOW,20.89,3.04,15353.25,STORE
2025-08-03 02:00:00,FPO_Indore,Onion,33.0,55.3,1556,25.44,10,2000,1333.95,66.7,LOW,25.26,2.29,39298.89,SELL NOW
2025-08-03 03:00:00,FPO_Surat,Cabbage,26.83,73.63,960,23.86,1,2500,641.49,25.66,LOW,25.46,2.85,24440.33,SELL NOW
2025-08-03 04:00:00,FPO_Indore,Tomato,33.56,58.67,1900,28.18,8,1500,1299.62,86.64,MEDIUM,38.05,4.13,72297.91,STORE
2025-08-03 05:00:00,FPO_Karnal,Onion,37.63,50.56,1095,27.46,4,1500,841.12,56.07,LOW,31.1,4.98,34053.61,STORE
2025-08-03 06:00:00,FPO_Jaipur,Cabbage,24.89,75.43,1663,20.98,13,1500,1500.0,100.0,HIGH,27.32,3.44,45424.9,SELL NOW
2025-08-03 07:00:00,FPO_Indore,Mango,27.01,62.88,1829,61.85,4,2500,1077.24,43.09,LOW,62.43,2.18,114188.16,SELL NOW
2025-08-03 08:00:00,FPO_Lucknow,Potato,33.81,76.2,1170,29.25,14,1000,1000.0,100.0,HIGH,22.61,1.65,26455.29,SELL NOW
2025-08-03 09:00:00,FPO_Karnal,Potato,39.57,58.96,323,30.3,9,1000,284.23,28.42,LOW,36.57,4.8,11810.87,STORE
2025-08-03 10:00:00,FPO_Lucknow,Potato,31.82,80.29,1525,20.53,2,1500,1107.12,73.81,LOW,25.15,3.19,38349.26,STORE
2025-08-03 11:00:00,FPO_Karnal,Tomato,23.28,65.21,867,22.6,5,500,500.0,100.0,LOW,30.44,4.01,26392.07,STORE
2025-08-03 12:00:00,FPO_Ahmedabad,Cabbage,29.19,80.89,548,23.69,6,500,500.0,100.0,MEDIUM,27.11,3.81,14854.17,STORE
2025-08-03 13:00:00,FPO_Ahmedabad,Cabbage,33.76,80.4,448,33.56,6,2000,347.14,17.36,LOW,48.66,4.62,21798.3,STORE
2025-08-03 14:00:00,FPO_Ahmedabad,Cabbage,23.12,83.54,1494,30.14,10,1000,1000.0,100.0,MEDIUM,28.43,2.43,42480.38,SELL NOW
2025-08-03 15:00:00,FPO_Indore,Cabbage,21.53,66.02,1652,26.93,12,500,500.0,100.0,MEDIUM,24.49,3.05,40460.18,SELL NOW
2025-08-03 16:00:00,FPO_Lucknow,Tomato,25.93,70.74,1793,25.66,14,1500,1500.0,100.0,HIGH,27.75,4.7,49750.58,SELL NOW
2025-08-03 17:00:00,FPO_Lucknow,Apple,31.96,61.54,906,104.56,3,2000,744.79,37.24,LOW,106.08,3.55,96112.85,SELL NOW
2025-08-03 18:00:00,FPO_Lucknow,Onion,19.78,51.53,912,41.31,10,1000,928.98,92.9,LOW,43.34,1.75,39523.91,SELL NOW
2025-08-03 19:00:00,FPO_Jaipur,Onion,23.84,95.0,1807,29.29,6,2000,1378.33,68.92,MEDIUM,31.8,2.18,57453.96,SELL NOW
2025-08-03 20:00:00,FPO_Lucknow,Cabbage,29.64,53.72,1206,15.15,10,500,500.0,100.0,MEDIUM,16.54,2.33,19949.44,SELL NOW
2025-08-03 21:00:00,FPO_Jaipur,Mango,34.54,78.57,446,54.87,10,1500,408.2,27.21,MEDIUM,55.14,4.98,24594.07,SELL NOW
2025-08-03 22:00:00,FPO_Ahmedabad,Potato,29.74,75.89,680,22.31,5,1500,593.55,39.57,LOW,20.36,2.28,13844.36,SELL NOW
2025-08-03 23:00:00,FPO_Ahmedabad,Tomato,30.25,67.72,297,27.22,12,1500,629.83,41.99,MEDIUM,33.0,4.54,9801.6,STORE
2025-08-04 00:00:00,FPO_Indore,Mango,34.03,62.68,528,66.8,8,500,436.09,87.22,MEDIUM,75.76,1.77,40002.13,STORE
2025-08-04 01:00:00,FPO_Karnal,Mango,37.58,62.82,1816,57.04,4,2500,1164.96,46.6,LOW,76.52,2.14,138952.88,STORE
2025-08-04 02:00:00,FPO_Ahmedabad,Cabbage,36.91,55.14,1648,24.13,13,1500,1328.89,88.59,HIGH,28.97,4.55,47746.52,SELL NOW
2025-08-04 03:00:00,FPO_Karnal,Tomato,15.75,66.42,1800,24.76,10,2500,1480.79,59.23,LOW,33.41,4.65,60132.81,STORE
2025-08-04 04:00:00,FPO_Karnal,Onion,28.59,47.28,1647,33.89,10,1500,1341.33,89.42,LOW,37.98,2.12,62552.4,STORE
2025-08-04 05:00:00,FPO_Surat,Potato,33.48,76.21,1228,17.7,3,2500,949.13,37.97,LOW,24.23,2.3,29752.51,STORE
2025-08-04 06:00:00,FPO_Indore,Onion,38.2,61.57,658,28.83,6,1000,717.2,71.72,MEDIUM,31.47,3.36,20704.25,SELL NOW
2025-08-04 07:00:00,FPO_Nashik,Mango,31.85,50.57,995,52.38,10,1000,969.89,96.99,MEDIUM,53.94,1.68,53669.94,SELL NOW
2025-08-04 08:00:00,FPO_Nashik,Potato,22.84,45.85,792,19.36,14,1500,932.67,62.18,LOW,21.17,4.81,16767.91,SELL NOW
2025-08-04 09:00:00,FPO_Nagpur,Apple,23.64,63.02,697,108.31,9,2000,879.48,43.97,LOW,120.8,2.77,84195.36,STORE
2025-08-04 10:00:00,FPO_Surat,Mango,23.81,63.54,286,68.88,14,2000,563.17,28.16,LOW,80.79,3.21,23106.87,STORE
2025-08-04 11:00:00,FPO_Indore,Onion,29.85,57.23,601,33.37,8,500,500.0,100.0,MEDIUM,32.18,1.87,19340.94,SELL NOW
2025-08-04 12:00:00,FPO_Nagpur,Onion,25.12,72.54,1516,32.21,10,1000,1000.0,100.0,MEDIUM,37.71,1.61,57162.71,STORE
2025-08-04 13:00:00,FPO_Nagpur,Cabbage,15.0,70.23,1504,21.85,8,1000,1000.0,100.0,LOW,23.54,3.14,35409.86,SELL NOW
2025-08-04 14:00:00,FPO_Surat,Onion,20.93,65.85,396,31.0,3,2000,398.29,19.91,LOW,42.96,1.93,17012.56,STORE
2025-08-04 15:00:00,FPO_Nashik,Tomato,25.33,51.11,963,28.83,1,1500,541.49,36.1,LOW,25.89,3.71,24935.72,SELL NOW
2025-08-04 16:00:00,FPO_Indore,Mango,19.83,53.9,1306,60.09,3,500,500.0,100.0,LOW,68.78,4.28,89823.64,STORE
2025-08-04 17:00:00,FPO_Nashik,Potato,20.72,44.05,226,26.03,14,1000,596.38,59.64,LOW,29.53,1.61,6674.6,STORE
2025-08-04 18:00:00,FPO_Nagpur,Onion,40.31,62.13,1917,25.28,3,500,500.0,100.0,MEDIUM,19.01,3.64,36435.77,SELL NOW
2025-08-04 19:00:00,FPO_Indore,Cabbage,27.95,73.41,334,37.81,14,1000,720.32,72.03,MEDIUM,50.42,4.35,16839.88,STORE
2025-08-04 20:00:00,FPO_Nagpur,Cabbage,25.68,46.83,1313,33.12,12,2500,1279.98,51.2,LOW,27.47,3.04,36066.9,SELL NOW
2025-08-04 21:00:00,FPO_Lucknow,Onion,32.0,56.58,405,25.94,6,2500,426.18,17.05,LOW,23.84,4.86,9654.91,SELL NOW
2025-08-04 22:00:00,FPO_Surat,Tomato,34.88,64.21,1250,28.54,13,500,500.0,100.0,HIGH,25.32,1.89,31652.02,SELL NOW
2025-08-04 23:00:00,FPO_Karnal,Cabbage,41.44,73.39,1601,22.01,3,2000,973.34,48.67,MEDIUM,31.51,2.63,50453.86,STORE
2025-08-05 00:00:00,FPO_Indore,Potato,38.23,42.85,1794,25.18,2,2000,967.32,48.37,LOW,25.13,2.31,45087.66,SELL NOW
2025-08-05 01:00:00,FPO_Indore,Mango,30.61,95.0,1807,59.55,12,1000,1000.0,100.0,HIGH,56.74,4.99,102527.99,SELL NOW
2025-08-05 02:00:00,FPO_Karnal,Apple,18.8,76.29,1638,90.59,9,2500,1446.63,57.87,LOW,96.66,2.53,158323.44,SELL NOW
2025-08-05 03:00:00,FPO_Nagpur,Tomato,21.99,56.01,1450,23.4,6,2500,1030.36,41.21,LOW,20.85,2.86,30235.74,SELL NOW
2025-08-05 04:00:00,FPO_Lucknow,Cabbage,25.59,48.94,802,31.63,5,500,500.0,100.0,LOW,36.96,4.47,29642.43,STORE
2025-08-05 05:00:00,FPO_Jaipur,Mango,31.04,69.25,1291,58.91,12,500,500.0,100.0,HIGH,63.73,4.75,82274.82,SELL NOW
2025-08-05 06:00:00,FPO_Karnal,Apple,28.57,72.08,561,98.86,3,2000,405.25,20.26,LOW,103.13,4.78,57853.23,SELL NOW
2025-08-05 07:00:00,FPO_Surat,Onion,19.16,50.15,1483,33.35,7,2000,1260.85,63.04,LOW,26.61,3.45,39457.99,SELL NOW
2025-08-05 08:00:00,FPO_Nashik,Onion,18.09,48.29,857,34.7,7,2000,785.54,39.28,LOW,43.51,3.82,37291.56,STORE
2025-08-05 09:00:00,FPO_Nagpur,Potato,29.55,51.6,1286,21.55,4,1500,1056.94,70.46,LOW,31.88,2.72,41001.97,STORE
2025-08-05 10:00:00,FPO_Karnal,Apple,28.72,65.97,1171,89.17,10,2500,1298.7,51.95,LOW,96.91,3.63,113486.21,SELL NOW
2025-08-05 11:00:00,FPO_Karnal,Onion,26.74,66.16,1915,25.98,2,2500,1268.69,50.75,LOW,32.78,2.56,62781.56,STORE
2025-08-05 12:00:00,FPO_Indore,Onion,30.9,95.0,1179,19.28,2,500,500.0,100.0,MEDIUM,21.42,4.11,25254.93,STORE
2025-08-05 13:00:00,FPO_Nashik,Cabbage,35.48,32.53,1846,18.0,13,2500,1292.31,51.69,LOW,29.64,2.58,54709.7,STORE
2025-08-05 14:00:00,FPO_Nashik,Potato,29.86,54.92,1926,22.39,12,500,500.0,100.0,MEDIUM,18.46,4.58,35552.09,SELL NOW
2025-08-05 15:00:00,FPO_Surat,Mango,22.35,57.06,1140,60.23,8,1500,940.99,62.73,LOW,51.89,2.0,59153.73,SELL NOW
2025-08-05 16:00:00,FPO_Nashik,Onion,39.49,72.3,1107,36.38,4,2000,706.48,35.32,LOW,45.62,3.5,50496.94,STORE
2025-08-05 17:00:00,FPO_Karnal,Tomato,26.94,72.9,1615,27.84,7,1500,1227.95,81.86,LOW,22.07,3.32,35641.16,SELL NOW
2025-08-05 18:00:00,FPO_Jaipur,Tomato,28.3,62.01,445,23.61,3,2000,321.2,16.06,LOW,32.1,2.42,14286.33,STORE
2025-08-05 19:00:00,FPO_Ahmedabad,Mango,24.08,87.66,477,66.01,9,2000,647.72,32.39,LOW,61.92,1.6,29535.37,SELL NOW
2025-08-05 20:00:00,FPO_Nagpur,Apple,21.55,48.26,546,108.76,10,500,500.0,100.0,LOW,114.96,2.02,62768.79,SELL NOW
2025-08-05 21:00:00,FPO_Ahmedabad,Potato,22.04,54.56,571,26.58,9,2000,398.91,19.95,LOW,25.88,4.89,14779.71,SELL NOW
2025-08-05 22:00:00,FPO_Karnal,Cabbage,20.72,45.27,1008,24.66,7,1500,851.45,56.76,LOW,29.63,4.79,29868.43,STORE
2025-08-05 23:00:00,FPO_Ahmedabad,Tomato,15.0,62.8,1048,26.46,7,1000,1000.0,100.0,LOW,36.52,1.92,38269.32,STORE
2025-08-06 00:00:00,FPO_Karnal,Tomato,27.06,60.02,322,22.04,1,500,138.83,27.77,LOW,20.85,2.81,6715.07,SELL NOW
2025-08-06 01:00:00,FPO_Ahmedabad,Mango,34.61,76.79,1280,56.05,10,2000,1194.3,59.72,MEDIUM,67.33,3.13,86187.43,STORE
2025-08-06 02:00:00,FPO_Nashik,Apple,22.09,92.8,359,97.76,8,2000,623.95,31.2,LOW,100.85,3.17,36203.48,SELL NOW
2025-08-06 03:00:00,FPO_Lucknow,Apple,43.36,87.36,1350,93.38,2,2500,790.94,31.64,MEDIUM,96.96,2.55,130898.21,SELL NOW
2025-08-06 04:00:00,FPO_Nashik,Mango,36.32,46.66,936,58.33,8,500,500.0,100.0,MEDIUM,67.26,4.7,62951.68,STORE
2025-08-06 05:00:00,FPO_Nashik,Tomato,27.89,65.8,1830,26.59,11,500,500.0,100.0,MEDIUM,36.16,4.68,66170.12,STORE
2025-08-06 06:00:00,FPO_Surat,Potato,21.33,76.62,1534,28.37,13,1500,1500.0,100.0,MEDIUM,31.04,1.57,47621.02,SELL NOW
2025-08-06 07:00:00,FPO_Indore,Tomato,18.42,75.03,717,19.9,2,1000,539.73,53.97,LOW,15.24,3.78,10926.96,SELL NOW
2025-08-06 08:00:00,FPO_Indore,Apple,27.32,95.0,1134,100.86,1,1500,914.55,60.97,LOW,104.11,1.76,118064.3,SELL NOW
2025-08-06 09:00:00,FPO_Ahmedabad,Cabbage,28.41,61.7,1488,18.2,11,1500,1261.53,84.1,MEDIUM,13.67,3.59,20344.63,SELL NOW
2025-08-06 10:00:00,FPO_Karnal,Tomato,26.77,66.17,945,18.22,8,1500,982.02,65.47,LOW,20.78,4.53,19635.08,STORE
2025-08-06 11:00:00,FPO_Surat,Potato,34.42,95.0,487,19.53,4,1000,496.52,49.65,MEDIUM,20.77,3.77,10115.4,SELL NOW
2025-08-06 12:00:00,FPO_Nashik,Onion,36.98,71.3,619,30.09,11,1500,853.39,56.89,MEDIUM,25.88,3.14,16021.48,SELL NOW
2025-08-06 13:00:00,FPO_Surat,Tomato,30.84,56.04,1751,34.36,10,500,500.0,100.0,MEDIUM,32.94,4.85,57675.14,SELL NOW
2025-08-06 14:00:00,FPO_Ahmedabad,Mango,31.16,50.38,339,58.65,6,1000,335.02,33.5,LOW,68.04,4.11,23066.0,STORE
2025-08-06 15:00:00,FPO_Indore,Onion,26.11,68.14,906,27.31,10,2000,746.0,37.3,LOW,28.69,2.37,25992.46,SELL NOW
2025-08-06 16:00:00,FPO_Lucknow,Mango,27.97,81.0,897,56.49,13,2500,1062.65,42.51,MEDIUM,57.2,2.85,51305.32,SELL NOW
2025-08-06 17:00:00,FPO_Nagpur,Mango,30.47,80.81,1186,57.41,11,2500,1130.64,45.23,MEDIUM,63.1,4.16,74837.94,SELL NOW
2025-08-06 18:00:00,FPO_Ahmedabad,Mango,26.1,51.92,674,42.39,10,500,500.0,100.0,LOW,53.59,1.57,36117.65,STORE
2025-08-06 19:00:00,FPO_Surat,Tomato,31.97,66.55,1860,23.9,1,2500,1209.27,48.37,LOW,23.99,1.72,44613.33,SELL NOW
2025-08-06 20:00:00,FPO_Lucknow,Apple,21.66,58.24,1752,104.01,9,2500,1533.46,61.34,LOW,112.86,4.51,197727.93,SELL NOW
2025-08-06 21:00:00,FPO_Nagpur,Onion,23.61,62.78,588,17.73,11,2500,907.08,36.28,LOW,20.72,1.65,12185.62,STORE
2025-08-06 22:00:00,FPO_Jaipur,Potato,21.72,78.58,710,19.92,7,2000,902.45,45.12,LOW,32.58,3.87,23133.14,STORE
2025-08-06 23:00:00,FPO_Ahmedabad,Apple,23.99,64.25,737,98.56,5,2500,646.2,25.85,LOW,106.89,2.62,78778.24,SELL NOW
2025-08-07 00:00:00,FPO_Ahmedabad,Tomato,26.28,74.79,412,31.58,6,1500,704.84,46.99,LOW,32.76,4.39,13496.37,SELL NOW
2025-08-07 01:00:00,FPO_Jaipur,Mango,34.17,75.24,1096,60.58,3,500,500.0,100.0,MEDIUM,64.97,4.47,71206.1,SELL NOW
2025-08-07 02:00:00,FPO_Jaipur,Potato,28.25,55.84,1736,24.11,13,500,500.0,100.0,MEDIUM,23.1,4.84,40105.93,SELL NOW
2025-08-07 03:00:00,FPO_Ahmedabad,Onion,20.29,83.43,1488,26.27,9,500,500.0,100.0,MEDIUM,30.08,1.83,44765.59,STORE
2025-08-07 04:00:00,FPO_Jaipur,Apple,19.59,48.57,1566,91.21,2,2000,1162.91,58.15,LOW,90.07,2.98,141050.21,SELL NOW
2025-08-07 05:00:00,FPO_Nashik,Cabbage,25.5,46.05,1261,22.35,12,2000,1077.38,53.87,LOW,21.9,3.51,27619.1,SELL NOW
2025-08-07 06:00:00,FPO_Nagpur,Apple,33.01,57.84,432,99.29,10,2500,602.13,24.09,LOW,108.14,4.71,46716.22,SELL NOW
2025-08-07 07:00:00,FPO_Nagpur,Potato,36.42,50.37,459,27.79,1,1500,107.74,7.18,LOW,31.93,2.43,14656.45,STORE
2025-08-07 08:00:00,FPO_Nagpur,Tomato,18.46,74.08,507,20.86,14,2500,790.47,31.62,LOW,25.68,1.75,13018.47,STORE
2025-08-07 09:00:00,FPO_Nashik,Onion,30.23,95.0,602,40.44,1,500,372.8,74.56,MEDIUM,40.96,2.21,24657.7,SELL NOW
2025-08-07 10:00:00,FPO_Karnal,Potato,25.59,81.92,1196,22.86,10,1500,1218.25,81.22,MEDIUM,24.32,3.23,29081.86,SELL NOW
2025-08-07 11:00:00,FPO_Jaipur,Mango,26.05,52.75,1484,56.19,2,500,500.0,100.0,LOW,57.42,3.88,85204.16,SELL NOW
2025-08-07 12:00:00,FPO_Lucknow,Onion,21.61,50.03,1699,25.93,6,1500,1340.54,89.37,LOW,25.99,3.92,44154.96,SELL NOW
2025-08-07 13:00:00,FPO_Jaipur,Apple,26.68,79.66,949,99.2,6,1000,874.53,87.45,MEDIUM,99.07,1.76,94012.76,SELL NOW
2025-08-07 14:00:00,FPO_Ahmedabad,Potato,21.34,47.24,1329,21.66,9,2000,1101.42,55.07,LOW,20.34,4.16,27027.08,SELL NOW
2025-08-07 15:00:00,FPO_Indore,Apple,26.4,50.23,1470,100.07,10,2000,1172.8,58.64,LOW,96.16,3.81,141353.92,SELL NOW
2025-08-07 16:00:00,FPO_Surat,Apple,34.89,70.54,503,103.19,4,500,295.94,59.19,LOW,105.81,2.93,53222.18,SELL NOW
2025-08-07 17:00:00,FPO_Surat,Apple,31.79,56.87,542,96.69,8,500,439.12,87.82,LOW,94.93,3.5,51454.47,SELL NOW
2025-08-07 18:00:00,FPO_Nagpur,Tomato,39.48,66.79,1670,28.53,4,1000,1000.0,100.0,MEDIUM,39.83,4.19,66523.29,STORE
2025-08-07 19:00:00,FPO_Jaipur,Apple,31.16,60.04,1261,98.33,3,2500,749.63,29.99,LOW,94.64,2.42,119336.37,SELL NOW
2025-08-07 20:00:00,FPO_Lucknow,Mango,29.05,64.58,1054,68.23,4,1500,693.25,46.22,LOW,69.21,4.79,72950.96,SELL NOW
2025-08-07 21:00:00,FPO_Ahmedabad,Mango,31.32,78.12,1269,50.96,1,1000,743.84,74.38,LOW,57.63,1.98,73133.49,STORE
2025-08-07 22:00:00,FPO_Nashik,Onion,23.35,74.32,1945,40.73,9,1000,1000.0,100.0,MEDIUM,33.02,4.66,64220.07,SELL NOW
2025-08-07 23:00:00,FPO_Karnal,Cabbage,15.48,78.76,1828,20.58,11,500,500.0,100.0,MEDIUM,27.45,4.09,50182.39,STORE
2025-08-08 00:00:00,FPO_Nashik,Apple,32.78,74.59,1443,94.57,5,500,500.0,100.0,MEDIUM,93.45,3.81,134847.75,SELL NOW
2025-08-08 01:00:00,FPO_Lucknow,Apple,17.23,75.63,455,98.52,7,2500,613.43,24.54,LOW,96.11,1.79,43731.76,SELL NOW
2025-08-08 02:00:00,FPO_Ahmedabad,Potato,34.73,64.97,336,23.08,3,2500,228.81,9.15,LOW,29.01,4.72,9745.74,STORE
2025-08-08 03:00:00,FPO_Nagpur,Tomato,32.5,43.18,1454,26.18,5,500,500.0,100.0,LOW,32.68,2.53,47514.64,STORE
2025-08-08 04:00:00,FPO_Jaipur,Cabbage,22.9,63.39,1017,27.99,13,2000,1133.12,56.66,LOW,25.46,4.11,25889.95,SELL NOW
2025-08-08 05:00:00,FPO_Ahmedabad,Onion,25.38,69.74,1937,27.75,10,2500,1733.58,69.34,LOW,29.08,4.6,56321.15,SELL NOW
2025-08-08 06:00:00,FPO_Surat,Cabbage,27.93,66.11,1801,21.78,14,1000,1000.0,100.0,HIGH,30.82,2.35,55511.97,SELL NOW
2025-08-08 07:00:00,FPO_Karnal,Apple,22.47,71.3,1172,95.38,4,500,500.0,100.0,LOW,96.16,4.7,112696.28,SELL NOW
2025-08-08 08:00:00,FPO_Nashik,Potato,31.24,95.0,237,28.3,7,1500,425.21,28.35,MEDIUM,26.28,3.64,6228.61,SELL NOW
2025-08-08 09:00:00,FPO_Karnal,Tomato,31.77,57.48,1378,29.92,5,1500,981.63,65.44,LOW,32.3,3.81,44508.82,SELL NOW
2025-08-08 10:00:00,FPO_Karnal,Onion,19.34,58.93,1726,24.22,2,2000,1065.65,53.28,LOW,26.75,4.7,46167.12,STORE
2025-08-08 11:00:00,FPO_Lucknow,Cabbage,23.06,83.13,304,22.74,3,500,209.83,41.97,LOW,24.44,3.34,7431.15,SELL NOW
2025-08-08 12:00:00,FPO_Lucknow,Onion,27.78,66.87,454,23.38,8,1000,539.39,53.94,LOW,28.63,3.04,12995.79,STORE
2025-08-08 13:00:00,FPO_Jaipur,Apple,34.84,71.82,1627,113.63,3,2000,1237.84,61.89,LOW,113.41,3.72,184515.05,SELL NOW
2025-08-08 14:00:00,FPO_Lucknow,Onion,31.91,56.12,687,30.92,7,1000,753.08,75.31,LOW,37.07,3.44,25465.49,STORE
2025-08-08 15:00:00,FPO_Lucknow,Potato,15.0,54.01,657,12.05,5,1500,532.37,35.49,LOW,13.2,1.72,8674.8,SELL NOW
2025-08-08 16:00:00,FPO_Ahmedabad,Onion,26.25,46.89,727,23.2,7,1000,605.2,60.52,LOW,19.0,2.13,13813.26,SELL NOW
2025-08-08 17:00:00,FPO_Surat,Mango,30.84,67.59,790,53.75,10,1500,835.82,55.72,MEDIUM,64.69,1.55,51107.91,STORE
2025-08-08 18:00:00,FPO_Nagpur,Potato,23.2,50.32,724,23.46,9,2500,781.35,31.25,LOW,18.76,1.88,13578.96,SELL NOW
2025-08-08 19:00:00,FPO_Jaipur,Cabbage,22.74,48.48,569,16.51,7,1500,481.04,32.07,LOW,23.65,4.05,13458.22,STORE
2025-08-08 20:00:00,FPO_Ahmedabad,Tomato,23.52,74.92,301,21.17,14,1500,892.5,59.5,MEDIUM,23.37,1.52,7032.99,STORE
2025-08-08 21:00:00,FPO_Nagpur,Tomato,26.15,55.48,1115,26.74,6,2000,834.94,41.75,LOW,29.85,2.57,33279.27,STORE
2025-08-08 22:00:00,FPO_Karnal,Apple,22.13,47.0,863,99.59,12,2000,981.82,49.09,LOW,98.23,3.07,84768.35,SELL NOW
2025-08-08 23:00:00,FPO_Ahmedabad,Apple,31.96,45.45,889,97.23,13,500,500.0,100.0,MEDIUM,97.8,4.78,86944.15,SELL NOW
2025-08-09 00:00:00,FPO_Indore,Mango,22.84,78.68,798,57.92,1,500,500.0,100.0,LOW,64.9,2.64,51793.55,STORE
2025-08-09 01:00:00,FPO_Ahmedabad,Cabbage,21.78,63.4,799,17.82,4,1500,750.96,50.06,LOW,15.28,4.24,12208.96,SELL NOW
2025-08-09 02:00:00,FPO_Lucknow,Tomato,25.61,59.01,740,30.23,8,2500,831.67,33.27,LOW,30.72,2.93,22730.04,SELL NOW
2025-08-09 03:00:00,FPO_Nagpur,Tomato,36.87,67.57,1735,17.99,1,500,500.0,100.0,MEDIUM,26.27,1.84,45586.5,STORE
2025-08-09 04:00:00,FPO_Jaipur,Tomato,31.15,66.14,588,27.18,6,1500,453.1,30.21,LOW,27.25,1.85,16021.2,SELL NOW
2025-08-09 05:00:00,FPO_Jaipur,Tomato,31.53,57.06,562,36.9,2,2000,219.66,10.98,LOW,40.05,3.01,22505.93,SELL NOW
2025-08-09 06:00:00,FPO_Nagpur,Onion,29.72,59.99,1130,28.17,13,500,500.0,100.0,MEDIUM,31.72,1.7,35845.77,STORE
2025-08-09 07:00:00,FPO_Lucknow,Cabbage,22.32,75.96,811,18.0,9,500,500.0,100.0,MEDIUM,16.65,3.5,13505.72,SELL NOW
